id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,classification
RLGypsy_1_372_cpa,0.126,0.047,0.051,0.108,0.057,0.032,0.019,0.049,0.049,0.027,0.034,0.046,0.1,0.051,0.052,0.123,0.0114,0.0089,0.009,1.1.7
RLGypsy_1_373_cpa,0.085,0.046,0.032,0.077,0.049,0.066,0.05,0.066,0.046,0.051,0.064,0.052,0.061,0.068,0.066,0.094,0.0101,0.0082,0.0079,1.1.7
RLGypsy_1_374_cpa,0.084,0.045,0.031,0.078,0.049,0.066,0.051,0.065,0.046,0.051,0.064,0.053,0.06,0.069,0.067,0.095,0.0101,0.0081,0.0079,1.1.7
RLGypsy_1_375_cpa,0.12,0.05,0.059,0.1,0.066,0.032,0.018,0.053,0.061,0.031,0.038,0.046,0.083,0.055,0.062,0.1,0.0108,0.0083,0.0086,1.1.7
RLGypsy_1_376_cpa,0.07,0.052,0.065,0.066,0.057,0.078,0.051,0.046,0.073,0.051,0.074,0.052,0.053,0.05,0.061,0.078,0.0096,0.0077,0.0075,1.1.7
RLGypsy_1_377_cpa,0.076,0.053,0.073,0.076,0.062,0.058,0.034,0.049,0.073,0.041,0.056,0.054,0.067,0.052,0.061,0.09,0.0101,0.0081,0.0079,1.1.7
RLGypsy_1_378_cpa,0.076,0.052,0.046,0.066,0.06,0.071,0.046,0.071,0.051,0.048,0.076,0.054,0.053,0.076,0.062,0.07,0.0096,0.0077,0.0075,1.1.7
RLGypsy_1_379_cpa,0.068,0.053,0.082,0.071,0.068,0.061,0.027,0.054,0.075,0.043,0.06,0.05,0.064,0.052,0.058,0.087,0.0098,0.0079,0.0077,1.1.7
RLGypsy_1_380_cpa,0.078,0.056,0.071,0.076,0.066,0.059,0.03,0.052,0.074,0.04,0.056,0.05,0.064,0.052,0.062,0.087,0.01,0.0081,0.0079,1.1.7
RLGypsy_1_381_cpa,0.12,0.047,0.053,0.102,0.06,0.036,0.021,0.05,0.053,0.027,0.041,0.043,0.088,0.057,0.05,0.124,0.0108,0.0085,0.0085,1.1.7
RLGypsy_1_382_cpa,0.115,0.051,0.057,0.096,0.063,0.044,0.023,0.05,0.059,0.028,0.039,0.043,0.082,0.056,0.05,0.118,0.0105,0.0085,0.0083,1.1.7
RLGypsy_1_383_cpa,0.071,0.053,0.065,0.065,0.058,0.078,0.051,0.044,0.072,0.052,0.075,0.051,0.051,0.05,0.059,0.08,0.0095,0.0077,0.0074,1.1.7
RLGypsy_1_384_cpa,0.114,0.029,0.053,0.089,0.041,0.022,0.014,0.054,0.056,0.026,0.033,0.067,0.073,0.054,0.082,0.167,0.0101,0.0081,0.0083,1.1.7
RLGypsy_1_385_cpa,0.066,0.053,0.071,0.065,0.061,0.077,0.045,0.048,0.075,0.05,0.075,0.051,0.053,0.051,0.06,0.075,0.0095,0.0076,0.0075,1.1.7
RLGypsy_1_386_cpa,0.066,0.053,0.072,0.067,0.061,0.072,0.042,0.048,0.074,0.047,0.071,0.054,0.056,0.051,0.061,0.079,0.0097,0.0077,0.0076,1.1.7
RLGypsy_1_387_cpa,0.069,0.05,0.072,0.075,0.064,0.065,0.037,0.045,0.073,0.044,0.063,0.054,0.06,0.051,0.063,0.09,0.0099,0.008,0.0077,1.1.7
RLGypsy_1_388_cpa,0.081,0.05,0.07,0.087,0.063,0.05,0.027,0.048,0.075,0.037,0.053,0.049,0.069,0.051,0.064,0.1,0.0102,0.0082,0.0081,1.1.7
RLGypsy_1_389_cpa,0.071,0.053,0.066,0.064,0.059,0.077,0.048,0.046,0.074,0.051,0.072,0.052,0.051,0.05,0.062,0.078,0.0095,0.0076,0.0075,1.1.7
RLGypsy_1_390_cpa,0.09,0.054,0.061,0.082,0.056,0.067,0.045,0.042,0.073,0.041,0.054,0.044,0.067,0.047,0.053,0.097,0.0101,0.0082,0.0079,1.1.7
RLGypsy_1_391_cpa,0.07,0.051,0.074,0.08,0.06,0.057,0.026,0.049,0.075,0.036,0.062,0.054,0.069,0.048,0.066,0.096,0.0101,0.0082,0.008,1.1.7
RLGypsy_1_392_cpa,0.071,0.052,0.076,0.076,0.062,0.06,0.027,0.05,0.077,0.037,0.063,0.054,0.066,0.049,0.065,0.09,0.0099,0.008,0.0079,1.1.7
RLGypsy_1_393_cpa,0.125,0.06,0.041,0.095,0.069,0.055,0.038,0.052,0.046,0.034,0.052,0.042,0.082,0.065,0.043,0.072,0.0109,0.0086,0.0085,1.1.7
RLGypsy_1_394_cpa,0.106,0.071,0.066,0.075,0.088,0.069,0.021,0.062,0.06,0.038,0.039,0.037,0.065,0.062,0.046,0.069,0.01,0.0083,0.0078,1.1.7
RLGypsy_1_395_cpa,0.107,0.071,0.066,0.075,0.089,0.069,0.021,0.062,0.059,0.039,0.039,0.036,0.064,0.062,0.047,0.07,0.01,0.0083,0.0077,1.1.7
RLGypsy_1_396_cpa,0.119,0.04,0.073,0.096,0.05,0.028,0.008,0.06,0.072,0.023,0.039,0.045,0.086,0.054,0.06,0.12,0.0102,0.0083,0.0081,1.1.7
RLGypsy_1_397_cpa,0.074,0.052,0.078,0.073,0.066,0.064,0.034,0.047,0.074,0.043,0.058,0.053,0.064,0.052,0.057,0.086,0.0099,0.008,0.0078,1.1.7
RLGypsy_1_398_cpa,0.08,0.052,0.07,0.079,0.062,0.056,0.028,0.052,0.072,0.039,0.054,0.051,0.068,0.051,0.063,0.098,0.0101,0.0081,0.008,1.1.7
RLGypsy_1_399_cpa,0.096,0.05,0.051,0.085,0.054,0.052,0.038,0.054,0.06,0.036,0.051,0.053,0.073,0.058,0.06,0.102,0.0104,0.0083,0.0082,1.1.7
RLGypsy_1_400_cpa,0.121,0.041,0.068,0.093,0.058,0.024,0.008,0.042,0.07,0.027,0.046,0.056,0.073,0.041,0.078,0.128,0.0103,0.0083,0.0083,1.1.7
RLGypsy_1_401_cpa,0.074,0.05,0.075,0.072,0.065,0.066,0.037,0.045,0.076,0.046,0.065,0.052,0.057,0.051,0.061,0.082,0.0097,0.0078,0.0077,1.1.7
RLGypsy_1_402_cpa,0.123,0.052,0.056,0.094,0.063,0.041,0.023,0.048,0.061,0.031,0.039,0.046,0.077,0.051,0.059,0.108,0.0105,0.0084,0.0083,1.1.7
RLGypsy_1_403_cpa,0.054,0.053,0.065,0.071,0.057,0.075,0.041,0.049,0.071,0.046,0.078,0.053,0.061,0.049,0.065,0.085,0.0099,0.0079,0.0077,1.1.7
RLGypsy_1_404_cpa,0.054,0.051,0.063,0.076,0.054,0.07,0.04,0.048,0.071,0.042,0.076,0.056,0.065,0.049,0.065,0.094,0.0101,0.008,0.0079,1.1.7
RLGypsy_1_405_cpa,0.097,0.053,0.064,0.09,0.072,0.04,0.021,0.061,0.055,0.035,0.049,0.048,0.079,0.066,0.053,0.088,0.0106,0.0082,0.0085,1.1.7
RLGypsy_1_406_cpa,0.085,0.056,0.047,0.071,0.064,0.068,0.037,0.071,0.05,0.044,0.064,0.054,0.06,0.073,0.063,0.07,0.0099,0.0079,0.0078,1.1.7
RLGypsy_1_407_cpa,0.074,0.055,0.072,0.067,0.068,0.072,0.044,0.045,0.074,0.05,0.066,0.05,0.052,0.051,0.058,0.078,0.0096,0.0078,0.0076,1.1.7
RLGypsy_1_408_cpa,0.075,0.053,0.073,0.069,0.066,0.068,0.038,0.046,0.074,0.046,0.065,0.052,0.056,0.051,0.061,0.08,0.0097,0.0078,0.0076,1.1.7
RLGypsy_1_409_cpa,0.089,0.049,0.053,0.082,0.06,0.048,0.021,0.071,0.05,0.033,0.05,0.057,0.074,0.071,0.065,0.1,0.0102,0.0082,0.0082,1.1.7
RLGypsy_1_410_cpa,0.096,0.053,0.074,0.077,0.068,0.047,0.024,0.049,0.073,0.035,0.051,0.053,0.063,0.054,0.063,0.095,0.0098,0.008,0.0079,1.1.7
RLGypsy_1_411_cpa,0.076,0.053,0.069,0.068,0.064,0.069,0.04,0.044,0.073,0.048,0.067,0.054,0.053,0.047,0.065,0.083,0.0097,0.0078,0.0076,1.1.7
RLGypsy_1_412_cpa,0.072,0.053,0.071,0.069,0.064,0.067,0.036,0.047,0.074,0.046,0.069,0.056,0.055,0.048,0.068,0.08,0.0097,0.0078,0.0076,1.1.7
RLGypsy_1_413_cpa,0.116,0.05,0.06,0.095,0.054,0.045,0.012,0.055,0.071,0.022,0.04,0.046,0.08,0.049,0.068,0.109,0.0103,0.0083,0.0084,1.1.7
RLGypsy_1_414_cpa,0.078,0.054,0.049,0.067,0.06,0.072,0.044,0.07,0.052,0.047,0.073,0.053,0.057,0.073,0.059,0.066,0.0097,0.0077,0.0076,1.1.7
RLGypsy_1_415_cpa,0.08,0.051,0.069,0.086,0.059,0.051,0.028,0.048,0.074,0.035,0.053,0.053,0.073,0.048,0.065,0.099,0.0104,0.0084,0.008,1.1.7
RLGypsy_1_416_cpa,0.093,0.051,0.045,0.084,0.056,0.048,0.03,0.07,0.053,0.035,0.052,0.053,0.071,0.071,0.065,0.095,0.0103,0.0082,0.0082,1.1.7
RLGypsy_1_417_cpa,0.096,0.056,0.062,0.088,0.062,0.047,0.03,0.046,0.071,0.03,0.045,0.052,0.073,0.051,0.062,0.101,0.0105,0.0084,0.0082,1.1.7
RLGypsy_1_418_cpa,0.097,0.051,0.048,0.084,0.062,0.043,0.027,0.067,0.053,0.029,0.049,0.059,0.068,0.076,0.066,0.093,0.0102,0.0083,0.0081,1.1.7
RLGypsy_1_419_cpa,0.074,0.052,0.07,0.073,0.063,0.067,0.038,0.045,0.073,0.046,0.067,0.051,0.06,0.048,0.061,0.087,0.0098,0.0079,0.0078,1.1.7
RLGypsy_1_420_cpa,0.077,0.051,0.07,0.073,0.062,0.065,0.04,0.045,0.073,0.046,0.059,0.054,0.059,0.05,0.062,0.087,0.0099,0.008,0.0078,1.1.7
RLGypsy_1_421_cpa,0.077,0.053,0.047,0.064,0.06,0.068,0.043,0.073,0.05,0.051,0.073,0.056,0.054,0.072,0.066,0.069,0.0097,0.0077,0.0076,1.1.7
RLGypsy_1_422_cpa,0.098,0.056,0.043,0.081,0.063,0.059,0.035,0.071,0.049,0.04,0.058,0.046,0.068,0.074,0.057,0.077,0.0101,0.0081,0.008,1.1.7
RLGypsy_1_423_cpa,0.093,0.05,0.045,0.078,0.057,0.058,0.035,0.074,0.052,0.042,0.057,0.052,0.065,0.073,0.066,0.076,0.01,0.0081,0.0079,1.1.7
RLGypsy_1_424_cpa,0.113,0.047,0.055,0.1,0.056,0.038,0.024,0.047,0.059,0.03,0.043,0.047,0.087,0.051,0.058,0.116,0.0109,0.0083,0.0089,1.1.7
RLGypsy_1_425_cpa,0.099,0.045,0.061,0.087,0.056,0.039,0.019,0.057,0.065,0.034,0.042,0.055,0.072,0.053,0.074,0.116,0.0103,0.0082,0.0082,1.1.7
RLGypsy_1_426_cpa,0.126,0.053,0.058,0.09,0.069,0.041,0.013,0.061,0.054,0.03,0.036,0.042,0.077,0.061,0.055,0.106,0.0103,0.0083,0.0083,1.1.7
RLGypsy_1_427_cpa,0.099,0.043,0.057,0.091,0.055,0.039,0.015,0.064,0.055,0.032,0.038,0.052,0.081,0.06,0.066,0.128,0.0104,0.0083,0.0085,1.1.7
RLGypsy_1_428_cpa,0.113,0.046,0.05,0.103,0.053,0.038,0.024,0.053,0.056,0.029,0.041,0.049,0.09,0.056,0.06,0.11,0.011,0.0083,0.0089,1.1.7
RLGypsy_1_429_cpa,0.074,0.051,0.07,0.075,0.062,0.062,0.034,0.047,0.073,0.041,0.059,0.056,0.062,0.05,0.065,0.095,0.01,0.0081,0.0078,1.1.7
RLGypsy_1_430_cpa,0.085,0.049,0.059,0.089,0.056,0.052,0.023,0.067,0.064,0.034,0.038,0.052,0.077,0.063,0.068,0.097,0.0104,0.0082,0.0083,1.1.7
RLGypsy_1_431_cpa,0.082,0.047,0.049,0.068,0.059,0.061,0.04,0.075,0.054,0.051,0.071,0.052,0.051,0.075,0.069,0.073,0.0094,0.0078,0.0074,1.1.7
RLGypsy_1_432_cpa,0.123,0.047,0.052,0.121,0.056,0.022,0.008,0.051,0.051,0.022,0.023,0.043,0.112,0.047,0.056,0.137,0.0119,0.009,0.0094,1.1.7
RLGypsy_1_433_cpa,0.093,0.057,0.055,0.076,0.065,0.052,0.025,0.078,0.054,0.039,0.057,0.051,0.069,0.072,0.064,0.067,0.0101,0.0078,0.008,1.1.7
RLGypsy_1_434_cpa,0.073,0.049,0.042,0.064,0.054,0.072,0.05,0.069,0.05,0.05,0.079,0.055,0.05,0.074,0.063,0.08,0.0094,0.0076,0.0074,1.1.7
RLGypsy_1_435_cpa,0.079,0.054,0.04,0.065,0.06,0.076,0.057,0.061,0.047,0.049,0.078,0.056,0.052,0.075,0.055,0.072,0.0097,0.0077,0.0076,1.1.7
RLGypsy_1_436_cpa,0.122,0.044,0.052,0.094,0.065,0.035,0.013,0.055,0.054,0.029,0.038,0.05,0.072,0.059,0.068,0.125,0.0103,0.0083,0.0082,1.1.7
RLGypsy_1_437_cpa,0.084,0.05,0.063,0.077,0.055,0.062,0.037,0.048,0.066,0.039,0.055,0.053,0.07,0.051,0.057,0.106,0.0101,0.0081,0.0079,1.1.7
RLGypsy_1_438_cpa,0.071,0.052,0.047,0.062,0.06,0.076,0.047,0.07,0.051,0.05,0.08,0.055,0.049,0.076,0.062,0.069,0.0094,0.0076,0.0074,1.1.7
RLGypsy_1_439_cpa,0.093,0.051,0.039,0.079,0.059,0.064,0.04,0.067,0.046,0.042,0.063,0.051,0.065,0.073,0.059,0.085,0.01,0.0081,0.008,1.1.7
RLGypsy_1_440_cpa,0.082,0.052,0.071,0.073,0.065,0.062,0.042,0.041,0.072,0.046,0.061,0.05,0.06,0.05,0.055,0.092,0.0099,0.008,0.0077,1.1.7
RLGypsy_1_441_cpa,0.12,0.048,0.047,0.099,0.062,0.038,0.028,0.056,0.056,0.031,0.033,0.042,0.077,0.068,0.054,0.115,0.0105,0.0084,0.0083,1.1.7
RLGypsy_1_442_cpa,0.102,0.048,0.07,0.085,0.06,0.041,0.016,0.06,0.075,0.031,0.038,0.049,0.067,0.058,0.069,0.105,0.0099,0.0078,0.0081,1.1.7
RLGypsy_1_443_cpa,0.088,0.051,0.06,0.091,0.055,0.051,0.018,0.065,0.067,0.031,0.036,0.05,0.079,0.057,0.07,0.103,0.0104,0.0083,0.0083,1.1.7
RLGypsy_1_444_cpa,0.087,0.052,0.061,0.089,0.056,0.053,0.018,0.066,0.067,0.031,0.037,0.049,0.079,0.057,0.068,0.104,0.0104,0.0083,0.0082,1.1.7
RLGypsy_1_445_cpa,0.074,0.052,0.074,0.076,0.065,0.059,0.034,0.051,0.071,0.043,0.057,0.051,0.065,0.055,0.058,0.088,0.01,0.008,0.0078,1.1.7
RLGypsy_1_446_cpa,0.068,0.053,0.072,0.067,0.061,0.075,0.043,0.046,0.074,0.046,0.073,0.055,0.057,0.051,0.06,0.077,0.0097,0.0077,0.0076,1.1.7
RLGypsy_1_447_cpa,0.072,0.052,0.068,0.066,0.059,0.075,0.048,0.043,0.073,0.049,0.071,0.055,0.055,0.05,0.06,0.078,0.0097,0.0077,0.0076,1.1.7
RLGypsy_1_448_cpa,0.068,0.054,0.073,0.065,0.062,0.076,0.044,0.046,0.074,0.047,0.073,0.054,0.055,0.052,0.058,0.074,0.0096,0.0077,0.0076,1.1.7
RLGypsy_1_449_cpa,0.072,0.053,0.069,0.064,0.061,0.077,0.049,0.044,0.073,0.051,0.071,0.054,0.053,0.051,0.059,0.076,0.0096,0.0076,0.0076,1.1.7
RLGypsy_1_450_cpa,0.105,0.049,0.06,0.094,0.068,0.039,0.021,0.055,0.056,0.035,0.046,0.045,0.08,0.06,0.055,0.104,0.0106,0.0083,0.0085,1.1.7
RLGypsy_1_451_cpa,0.106,0.049,0.06,0.094,0.068,0.038,0.021,0.055,0.055,0.035,0.046,0.045,0.079,0.059,0.056,0.106,0.0106,0.0083,0.0085,1.1.7
RLGypsy_1_452_cpa,0.074,0.055,0.068,0.062,0.059,0.079,0.049,0.045,0.075,0.051,0.072,0.052,0.05,0.048,0.061,0.076,0.0094,0.0076,0.0074,1.1.7
RLGypsy_1_453_cpa,0.095,0.052,0.059,0.093,0.056,0.044,0.016,0.06,0.067,0.026,0.029,0.051,0.081,0.055,0.068,0.122,0.0105,0.0085,0.0082,1.1.7
RLGypsy_1_454_cpa,0.095,0.052,0.059,0.093,0.056,0.044,0.016,0.06,0.066,0.026,0.029,0.051,0.082,0.055,0.068,0.122,0.0106,0.0085,0.0082,1.1.7
RLGypsy_1_455_cpa,0.093,0.054,0.046,0.08,0.064,0.058,0.031,0.072,0.051,0.039,0.059,0.05,0.065,0.073,0.064,0.074,0.0101,0.0081,0.008,1.1.7
RLGypsy_1_456_cpa,0.068,0.055,0.074,0.063,0.066,0.076,0.046,0.047,0.074,0.053,0.072,0.051,0.052,0.051,0.057,0.07,0.0095,0.0076,0.0075,1.1.7
RLGypsy_1_457_cpa,0.068,0.055,0.074,0.063,0.066,0.077,0.046,0.047,0.074,0.053,0.071,0.051,0.052,0.051,0.057,0.069,0.0095,0.0076,0.0075,1.1.7
RLGypsy_1_458_cpa,0.065,0.054,0.078,0.067,0.067,0.07,0.038,0.051,0.074,0.047,0.069,0.052,0.058,0.054,0.058,0.076,0.0096,0.0077,0.0075,1.1.7
RLGypsy_1_459_cpa,0.078,0.053,0.067,0.076,0.06,0.06,0.036,0.046,0.072,0.041,0.062,0.054,0.065,0.049,0.063,0.093,0.0101,0.0081,0.0079,1.1.7
RLGypsy_1_460_cpa,0.076,0.054,0.072,0.082,0.063,0.053,0.029,0.049,0.072,0.035,0.054,0.054,0.073,0.052,0.061,0.096,0.0104,0.0083,0.008,1.1.7
RLGypsy_1_461_cpa,0.112,0.047,0.054,0.094,0.069,0.035,0.016,0.061,0.052,0.035,0.033,0.045,0.074,0.064,0.062,0.12,0.0104,0.0082,0.0082,1.1.7
RLGypsy_1_462_cpa,0.12,0.045,0.061,0.095,0.062,0.033,0.016,0.053,0.064,0.034,0.035,0.048,0.075,0.052,0.069,0.112,0.0104,0.0083,0.0082,1.1.7
RLGypsy_1_463_cpa,0.099,0.051,0.042,0.069,0.058,0.071,0.054,0.053,0.046,0.052,0.077,0.052,0.057,0.064,0.054,0.075,0.0098,0.0079,0.0076,1.1.7
RLGypsy_1_464_cpa,0.07,0.054,0.056,0.07,0.057,0.077,0.049,0.045,0.064,0.051,0.071,0.048,0.059,0.047,0.057,0.101,0.0099,0.0079,0.0076,1.1.7
RLGypsy_1_465_cpa,0.104,0.048,0.063,0.086,0.06,0.049,0.029,0.047,0.067,0.035,0.045,0.05,0.071,0.053,0.06,0.106,0.0102,0.0082,0.0081,1.1.7
RLGypsy_1_466_cpa,0.093,0.054,0.043,0.094,0.058,0.056,0.035,0.057,0.056,0.033,0.039,0.049,0.077,0.063,0.06,0.106,0.0107,0.0086,0.0084,1.1.7
RLGypsy_1_467_cpa,0.09,0.064,0.061,0.073,0.081,0.057,0.025,0.062,0.064,0.039,0.048,0.047,0.053,0.066,0.063,0.083,0.0097,0.0081,0.0075,1.1.7
RLGypsy_1_468_cpa,0.084,0.048,0.044,0.069,0.059,0.066,0.044,0.069,0.047,0.051,0.073,0.055,0.056,0.073,0.065,0.072,0.0098,0.0079,0.0076,1.1.7
RLGypsy_1_469_cpa,0.104,0.054,0.045,0.086,0.064,0.048,0.028,0.068,0.05,0.032,0.047,0.052,0.071,0.074,0.061,0.086,0.0103,0.0083,0.0083,1.1.7
RLGypsy_1_470_cpa,0.08,0.05,0.071,0.081,0.063,0.053,0.031,0.048,0.073,0.037,0.054,0.054,0.067,0.055,0.061,0.097,0.0101,0.0081,0.0079,1.1.7
RLGypsy_1_471_cpa,0.064,0.055,0.071,0.065,0.063,0.072,0.043,0.048,0.073,0.048,0.072,0.054,0.055,0.051,0.06,0.08,0.0097,0.0077,0.0076,1.1.7
RLGypsy_1_472_cpa,0.068,0.052,0.072,0.069,0.062,0.068,0.04,0.047,0.072,0.047,0.067,0.055,0.059,0.05,0.062,0.085,0.0098,0.0078,0.0077,1.1.7
RLGypsy_1_473_cpa,0.069,0.053,0.073,0.068,0.064,0.07,0.04,0.047,0.073,0.048,0.069,0.054,0.057,0.05,0.062,0.079,0.0098,0.0078,0.0076,1.1.7
RLGypsy_1_474_cpa,0.082,0.053,0.046,0.079,0.063,0.059,0.038,0.066,0.05,0.043,0.06,0.053,0.065,0.071,0.062,0.085,0.0102,0.008,0.008,1.1.7
RLGypsy_1_475_cpa,0.102,0.058,0.043,0.083,0.067,0.053,0.039,0.062,0.052,0.039,0.063,0.046,0.065,0.07,0.056,0.075,0.0102,0.0082,0.008,1.1.7
RLGypsy_1_476_cpa,0.095,0.054,0.065,0.083,0.062,0.051,0.032,0.049,0.074,0.034,0.049,0.049,0.066,0.055,0.06,0.093,0.0101,0.0081,0.008,1.1.7
RLGypsy_1_477_cpa,0.065,0.055,0.069,0.068,0.061,0.07,0.044,0.048,0.073,0.047,0.069,0.053,0.058,0.051,0.06,0.083,0.0098,0.0077,0.0076,1.1.7
RLGypsy_1_478_cpa,0.08,0.054,0.071,0.078,0.064,0.066,0.031,0.048,0.073,0.04,0.059,0.048,0.065,0.049,0.06,0.088,0.01,0.0081,0.0079,1.1.7
RLGypsy_1_479_cpa,0.08,0.052,0.076,0.073,0.067,0.065,0.035,0.042,0.075,0.045,0.061,0.05,0.06,0.047,0.059,0.086,0.0099,0.008,0.0077,1.1.7
RLGypsy_1_480_cpa,0.08,0.052,0.074,0.073,0.067,0.068,0.037,0.042,0.075,0.046,0.06,0.049,0.058,0.048,0.058,0.086,0.0098,0.008,0.0077,1.1.7
RLGypsy_1_481_cpa,0.074,0.051,0.075,0.075,0.064,0.065,0.036,0.043,0.076,0.045,0.061,0.052,0.06,0.048,0.062,0.087,0.0099,0.008,0.0078,1.1.7
RLGypsy_1_482_cpa,0.069,0.052,0.068,0.068,0.059,0.074,0.047,0.045,0.073,0.048,0.07,0.054,0.055,0.051,0.061,0.081,0.0097,0.0077,0.0076,1.1.7
RLGypsy_1_483_cpa,0.08,0.05,0.046,0.066,0.053,0.058,0.04,0.083,0.054,0.049,0.067,0.054,0.055,0.076,0.071,0.075,0.0096,0.0078,0.0075,1.1.7
RLGypsy_1_484_cpa,0.095,0.052,0.073,0.085,0.062,0.046,0.023,0.052,0.069,0.031,0.053,0.052,0.078,0.054,0.057,0.092,0.0103,0.0083,0.0083,1.1.7
RLGypsy_1_485_cpa,0.112,0.053,0.071,0.087,0.069,0.039,0.015,0.06,0.068,0.033,0.039,0.044,0.075,0.057,0.06,0.092,0.0103,0.0079,0.0082,1.1.7
RLGypsy_1_486_cpa,0.066,0.051,0.074,0.073,0.062,0.062,0.033,0.05,0.073,0.042,0.065,0.055,0.064,0.051,0.064,0.09,0.0099,0.0079,0.0078,1.1.7
RLGypsy_1_487_cpa,0.1,0.047,0.052,0.101,0.064,0.04,0.02,0.061,0.05,0.035,0.034,0.048,0.086,0.063,0.061,0.11,0.011,0.0083,0.0089,1.1.7
RLGypsy_1_488_cpa,0.08,0.048,0.06,0.086,0.055,0.057,0.037,0.042,0.072,0.036,0.061,0.055,0.068,0.049,0.067,0.101,0.0103,0.0082,0.0081,1.1.7
RLGypsy_1_489_cpa,0.08,0.053,0.067,0.069,0.065,0.071,0.043,0.047,0.067,0.052,0.058,0.048,0.058,0.05,0.056,0.091,0.0098,0.008,0.0075,1.1.7
RLGypsy_1_490_cpa,0.121,0.045,0.054,0.111,0.055,0.031,0.014,0.049,0.059,0.024,0.033,0.046,0.097,0.049,0.06,0.123,0.0112,0.0086,0.009,1.1.7
RLGypsy_1_491_cpa,0.077,0.053,0.071,0.073,0.063,0.065,0.039,0.046,0.074,0.044,0.057,0.052,0.06,0.051,0.061,0.088,0.0099,0.008,0.0078,1.1.7
RLGypsy_1_492_cpa,0.074,0.057,0.07,0.078,0.065,0.057,0.031,0.054,0.077,0.037,0.056,0.051,0.064,0.054,0.063,0.086,0.01,0.0081,0.0079,1.1.7
RLGypsy_1_493_cpa,0.102,0.052,0.065,0.082,0.069,0.039,0.022,0.064,0.054,0.037,0.052,0.053,0.076,0.066,0.057,0.085,0.0103,0.0083,0.0081,1.1.7
RLGypsy_1_494_cpa,0.075,0.052,0.071,0.07,0.066,0.073,0.04,0.045,0.071,0.048,0.065,0.051,0.056,0.051,0.059,0.083,0.0097,0.0079,0.0075,1.1.7
RLGypsy_1_495_cpa,0.083,0.051,0.057,0.077,0.051,0.062,0.051,0.039,0.074,0.042,0.064,0.056,0.061,0.047,0.064,0.093,0.0101,0.008,0.0079,1.1.7
RLGypsy_1_496_cpa,0.101,0.045,0.049,0.097,0.057,0.038,0.024,0.052,0.055,0.032,0.044,0.05,0.079,0.057,0.063,0.129,0.0106,0.0085,0.0083,1.1.7
RLGypsy_1_497_cpa,0.074,0.052,0.069,0.079,0.062,0.058,0.033,0.047,0.07,0.04,0.059,0.056,0.067,0.051,0.065,0.095,0.0102,0.0081,0.008,1.1.7
RLGypsy_1_498_cpa,0.087,0.056,0.047,0.072,0.065,0.066,0.038,0.07,0.049,0.044,0.063,0.053,0.061,0.072,0.062,0.069,0.01,0.0079,0.0078,1.1.7
RLGypsy_1_499_cpa,0.105,0.053,0.052,0.089,0.057,0.045,0.022,0.066,0.054,0.024,0.048,0.055,0.084,0.068,0.058,0.092,0.0106,0.0084,0.0085,1.1.7
RLGypsy_1_500_cpa,0.07,0.055,0.067,0.062,0.058,0.076,0.05,0.046,0.075,0.05,0.074,0.053,0.051,0.05,0.061,0.078,0.0095,0.0076,0.0075,1.1.7
RLGypsy_1_501_cpa,0.067,0.054,0.067,0.071,0.062,0.069,0.045,0.045,0.073,0.048,0.066,0.053,0.057,0.05,0.063,0.086,0.0099,0.0078,0.0077,1.1.7
RLGypsy_1_502_cpa,0.095,0.047,0.047,0.086,0.043,0.056,0.054,0.038,0.067,0.043,0.054,0.055,0.071,0.045,0.063,0.108,0.0106,0.0083,0.0082,1.1.7
RLGypsy_1_503_cpa,0.062,0.053,0.069,0.066,0.059,0.073,0.046,0.047,0.073,0.047,0.077,0.056,0.056,0.051,0.061,0.078,0.0097,0.0077,0.0076,1.1.7
RLGypsy_1_504_cpa,0.065,0.052,0.066,0.065,0.058,0.076,0.051,0.045,0.073,0.051,0.076,0.055,0.053,0.05,0.062,0.078,0.0096,0.0077,0.0075,1.1.7
RLGypsy_1_505_cpa,0.063,0.054,0.072,0.063,0.062,0.076,0.046,0.048,0.074,0.05,0.077,0.054,0.053,0.052,0.06,0.071,0.0095,0.0076,0.0075,1.1.7
RLGypsy_1_506_cpa,0.066,0.053,0.068,0.062,0.06,0.078,0.052,0.045,0.074,0.054,0.075,0.053,0.05,0.05,0.061,0.073,0.0095,0.0076,0.0075,1.1.7
RLGypsy_1_507_cpa,0.068,0.053,0.082,0.07,0.07,0.057,0.027,0.056,0.071,0.043,0.052,0.054,0.065,0.057,0.058,0.092,0.0099,0.0079,0.0077,1.1.7
RLGypsy_1_508_cpa,0.062,0.05,0.079,0.073,0.065,0.065,0.03,0.049,0.078,0.04,0.065,0.056,0.06,0.053,0.065,0.083,0.0098,0.0078,0.0077,1.1.7
RLGypsy_1_509_cpa,0.145,0.045,0.047,0.121,0.055,0.029,0.021,0.041,0.056,0.024,0.033,0.041,0.103,0.049,0.052,0.109,0.0117,0.0092,0.009,1.1.7
RLGypsy_1_510_cpa,0.08,0.051,0.044,0.066,0.057,0.068,0.044,0.072,0.049,0.051,0.076,0.055,0.054,0.072,0.067,0.069,0.0097,0.0078,0.0076,1.1.7
RLGypsy_1_511_cpa,0.095,0.051,0.072,0.077,0.064,0.054,0.036,0.047,0.075,0.04,0.048,0.05,0.061,0.057,0.057,0.091,0.0098,0.008,0.0078,1.1.7
