id,1,2,3,4,5,6,7,8,9,10,11,12,classification
DTPIF-Harbinger_31_1_pda,0.281,0.525,0.445,0.479,0.522,0.522,0.157,0.282,-0.132,-0.132,0.473,0.476,2.1.1.7
DTPIF-Harbinger_32_1_pda,0.13,0.326,0.61,0.459,0.325,0.325,0.089,0.127,-0.018,-0.018,0.452,0.46,2.1.1.7
DTPIF-Harbinger_33_1_pda,0.446,0.703,0.56,0.564,0.7,0.7,0.373,0.452,0.021,0.021,0.558,0.569,2.1.1.7
DTPIF-Harbinger_34_1_pda,0.102,0.261,0.792,0.475,0.258,0.258,0.122,0.1,0.051,0.051,0.472,0.477,2.1.1.7
DTPIF-Harbinger_35_1_pda,0.202,0.468,0.536,0.557,0.466,0.466,0.098,0.206,-0.041,-0.041,0.553,0.564,2.1.1.7
DTPIF-Harbinger_36_1_pda,-0.051,0.035,0.453,0.229,0.035,0.035,-0.04,-0.051,-0.076,-0.076,0.228,0.225,2.1.1.7
DTPIF-Harbinger_37_1_pda,0.075,0.282,0.427,0.45,0.28,0.28,-0.276,0.075,-0.121,-0.121,0.446,0.453,2.1.1.7
DTPIF-Harbinger_38_1_pda,0.588,0.988,0.578,0.861,0.989,0.989,0.551,0.598,0.055,0.055,0.861,0.885,2.1.1.7
DTPIF-Harbinger_39_1_pda,0.208,0.571,0.57,0.679,0.57,0.57,0.218,0.212,0.045,0.045,0.671,0.685,2.1.1.7
DTPIF-Harbinger_40_1_pda,0.399,0.719,0.572,0.685,0.718,0.718,0.207,0.403,0.057,0.057,0.681,0.698,2.1.1.7
DTPIF-Harbinger_41_1_pda,0.263,0.535,0.528,0.581,0.534,0.534,0.143,0.266,-0.057,-0.057,0.577,0.589,2.1.1.7
DTPIF-Harbinger_42_1_pda,0.216,0.425,0.55,0.588,0.423,0.423,0.062,0.217,-0.116,-0.116,0.586,0.593,2.1.1.7
DTPIF-Harbinger_43_1_pda,0.39,0.896,0.722,1.034,0.895,0.895,0.402,0.398,0.142,0.142,1.034,1.043,2.1.1.7
DTTcMar_1_1_pda,0.54,0.648,0.466,0.528,0.649,0.649,0.255,0.541,-0.02,-0.02,0.525,0.541,2.1.1.8
DTTcMar_1_2_pda,0.589,0.68,0.534,0.566,0.681,0.681,0.405,0.59,-0.022,-0.022,0.564,0.581,2.1.1.8
DTTcMar_2_1_pda,0.541,0.909,0.784,0.772,0.909,0.909,0.501,0.551,0.092,0.092,0.769,0.793,2.1.1.8
DTTcMar_3_1_pda,0.388,0.632,0.703,0.61,0.631,0.631,0.03,0.391,0.088,0.088,0.605,0.623,2.1.1.8
DTTcMar_4_1_pda,0.293,0.593,0.439,0.558,0.592,0.592,0.227,0.298,-0.072,-0.072,0.553,0.572,2.1.1.8
DTTcMar_5_1_pda,0.251,0.513,0.556,0.574,0.511,0.511,-0.034,0.255,0.002,0.002,0.569,0.582,2.1.1.8
DTTcMar_6_1_pda,0.494,0.864,0.797,0.91,0.864,0.864,0.431,0.502,0.098,0.098,0.907,0.932,2.1.1.8
DTTcMar_7_1_pda,0.455,0.739,0.771,0.725,0.738,0.738,0.526,0.462,0.076,0.076,0.721,0.744,2.1.1.8
DTTcMar_8_1_pda,0.403,0.637,0.409,0.625,0.636,0.636,0.361,0.406,-0.009,-0.009,0.622,0.642,2.1.1.8
DTTcMar_9_1_pda,0.019,0.207,0.631,0.356,0.205,0.205,0.141,0.016,-0.086,-0.086,0.354,0.361,2.1.1.8
DTTcMar_10_1_pda,0.508,0.61,0.535,0.513,0.612,0.612,0.308,0.507,0.008,0.008,0.511,0.526,2.1.1.8
DTTcMar_11_1_pda,0.477,0.656,0.626,0.557,0.657,0.657,0.218,0.479,0.026,0.026,0.556,0.572,2.1.1.8
DTTcMar_12_1_pda,0.523,0.625,0.542,0.562,0.626,0.626,0.323,0.522,0.023,0.023,0.558,0.571,2.1.1.8
DTTcMar_13_1_pda,0.381,0.734,0.706,0.732,0.733,0.733,0.363,0.385,0.075,0.075,0.726,0.745,2.1.1.8
DTTcMar_14_1_pda,0.187,0.215,0.341,0.266,0.213,0.213,-0.19,0.182,-0.136,-0.136,0.26,0.265,2.1.1.8
DTTcMar_15_1_pda,0.517,0.472,0.629,0.445,0.472,0.472,0.27,0.512,0.052,0.052,0.443,0.456,2.1.1.8
DTTcMar_16_1_pda,0.238,0.332,0.769,0.469,0.331,0.331,0.229,0.238,-0.056,-0.056,0.468,0.481,2.1.1.8
DTTcMar_17_1_pda,0.529,0.784,0.69,0.68,0.785,0.785,0.346,0.535,0.066,0.066,0.678,0.696,2.1.1.8
DTTcMar_18_1_pda,0.631,0.939,0.838,0.799,0.939,0.939,0.65,0.64,0.099,0.099,0.795,0.821,2.1.1.8
DTTcMar_19_1_pda,0.256,0.434,0.539,0.47,0.432,0.432,-0.069,0.259,-0.064,-0.064,0.468,0.484,2.1.1.8
DTTcMar_20_1_pda,0.393,0.706,0.679,0.761,0.705,0.705,0.163,0.398,0.07,0.07,0.757,0.778,2.1.1.8
DTTcMar_21_1_pda,0.487,0.576,0.373,0.377,0.578,0.578,0.319,0.49,-0.009,-0.009,0.375,0.383,2.1.1.8
DTTcMar_22_1_pda,0.241,0.28,0.525,0.424,0.28,0.28,0.098,0.234,-0.083,-0.083,0.425,0.433,2.1.1.8
DTTcMar_23_1_pda,0.136,0.242,0.561,0.332,0.24,0.24,0.091,0.134,-0.061,-0.061,0.327,0.336,2.1.1.8
DTTcMar_24_1_pda,0.539,0.723,0.624,0.551,0.722,0.722,0.3,0.546,0.023,0.023,0.547,0.562,2.1.1.8
DTTcMar_25_1_pda,0.087,0.354,0.501,0.55,0.353,0.353,-0.106,0.086,-0.052,-0.052,0.55,0.559,2.1.1.8
DTTcMar_26_1_pda,0.445,0.595,0.452,0.545,0.595,0.595,0.23,0.444,-0.025,-0.025,0.542,0.556,2.1.1.8
DTTcMar_27_1_pda,0.021,0.134,0.697,0.277,0.135,0.135,-0.003,0.016,0.039,0.039,0.274,0.281,2.1.1.8
DTTcMar_28_1_pda,0.404,0.657,0.498,0.657,0.658,0.658,0.295,0.404,-0.016,-0.016,0.653,0.667,2.1.1.8
DTTcMar_29_1_pda,0.175,0.084,0.51,0.237,0.084,0.084,0.024,0.166,0.142,0.142,0.235,0.238,2.1.1.8
DTTcMar_30_1_pda,0.263,0.598,0.699,0.683,0.597,0.597,0.233,0.267,0.03,0.03,0.679,0.692,2.1.1.8
DTUnknown_1_1_pda,0.696,0.95,0.442,0.702,0.951,0.951,0.301,0.703,-0.041,-0.041,0.703,0.723,2.1.1
DTUnknown_1_2_pda,0.535,0.765,0.511,0.644,0.767,0.767,0.37,0.54,-0.049,-0.049,0.644,0.664,2.1.1
DTUnknown_2_1_pda,0.687,0.614,0.537,0.509,0.617,0.617,0.272,0.685,0.033,0.033,0.507,0.52,2.1.1
DTUnknown_3_1_pda,0.572,0.699,0.363,0.568,0.7,0.7,0.305,0.574,-0.037,-0.037,0.567,0.584,2.1.1
DTUnknown_4_1_pda,0.97,1.272,0.384,0.701,1.276,1.276,0.344,0.99,0.066,0.066,0.703,0.727,2.1.1
DTUnknown_5_1_pda,0.241,0.532,0.659,0.701,0.53,0.53,0.546,0.246,0.057,0.057,0.696,0.714,2.1.1
DTUnknown_6_1_pda,0.6,0.863,0.579,0.692,0.864,0.864,0.439,0.607,-0.029,-0.029,0.691,0.709,2.1.1
DTUnknown_7_1_pda,0.449,0.643,0.662,0.611,0.643,0.643,0.246,0.451,0.044,0.044,0.608,0.623,2.1.1
DTUnknown_8_1_pda,0.303,0.526,0.533,0.486,0.526,0.526,0.093,0.304,0.012,0.012,0.485,0.496,2.1.1
DTUnknown_9_1_pda,0.61,0.953,0.658,0.793,0.953,0.953,0.494,0.62,0.016,0.016,0.79,0.813,2.1.1
DTUnknown_10_1_pda,0.095,0.276,0.552,0.495,0.276,0.276,0.024,0.093,-0.052,-0.052,0.494,0.497,2.1.1
DTUnknown_11_1_pda,0.191,0.566,0.833,0.82,0.566,0.566,0.229,0.191,0.033,0.033,0.815,0.827,2.1.1
DTUnknown_12_1_pda,0.256,0.542,0.703,0.746,0.542,0.542,0.091,0.257,0.05,0.05,0.742,0.758,2.1.1
DTUnknown_13_1_pda,0.621,0.939,0.619,0.834,0.939,0.939,0.417,0.629,0.084,0.084,0.831,0.851,2.1.1
DThAT_1_1_pda,0.418,0.643,0.404,0.561,0.642,0.642,0.437,0.425,-0.027,-0.027,0.557,0.575,2.1.1.3
DThAT_1_2_pda,0.468,0.689,0.426,0.565,0.688,0.688,0.273,0.473,-0.053,-0.053,0.561,0.577,2.1.1.3
DThAT_2_1_pda,0.45,0.542,0.828,0.634,0.543,0.543,0.168,0.448,0.193,0.193,0.634,0.645,2.1.1.3
DThAT_3_1_pda,0.456,0.833,1.372,0.96,0.833,0.833,0.346,0.465,0.433,0.433,0.956,0.977,2.1.1.3
DThAT_4_1_pda,0.526,0.781,0.665,0.642,0.78,0.78,0.24,0.531,0.06,0.06,0.639,0.657,2.1.1.3
DThAT_5_1_pda,0.153,0.231,0.725,0.404,0.23,0.23,-0.266,0.153,0.064,0.064,0.397,0.406,2.1.1.3
DThAT_6_1_pda,0.36,0.567,1.204,0.814,0.567,0.567,0.21,0.361,0.295,0.295,0.812,0.823,2.1.1.3
DThAT_7_1_pda,0.512,0.586,0.959,0.623,0.584,0.584,0.205,0.512,0.225,0.225,0.618,0.626,2.1.1.3
DThAT_8_1_pda,0.448,0.666,0.694,0.634,0.666,0.666,0.248,0.454,0.108,0.108,0.63,0.647,2.1.1.3
DThAT_9_1_pda,0.266,0.5,0.48,0.51,0.499,0.499,0.095,0.268,-0.076,-0.076,0.507,0.517,2.1.1.3
DThAT_10_1_pda,0.314,0.492,0.83,0.523,0.492,0.492,0.262,0.315,0.197,0.197,0.521,0.535,2.1.1.3
DThAT_11_1_pda,0.294,0.713,0.953,1.0,0.709,0.709,0.339,0.298,0.176,0.176,0.995,1.006,2.1.1.3
DThAT_12_1_pda,0.174,0.401,0.575,0.487,0.4,0.4,0.077,0.175,-0.023,-0.023,0.483,0.489,2.1.1.3
DThAT_13_1_pda,0.355,0.588,0.475,0.566,0.588,0.588,0.211,0.358,-0.065,-0.065,0.563,0.576,2.1.1.3
DThAT_14_1_pda,0.366,0.659,0.603,0.678,0.658,0.658,0.229,0.369,0.02,0.02,0.674,0.69,2.1.1.3
DThAT_15_1_pda,0.293,0.57,0.692,0.617,0.569,0.569,0.182,0.297,0.007,0.007,0.613,0.625,2.1.1.3
DThAT_16_1_pda,0.275,0.511,0.525,0.514,0.51,0.51,0.165,0.277,-0.057,-0.057,0.509,0.519,2.1.1.3
DThAT_17_1_pda,0.08,0.223,0.497,0.319,0.223,0.223,0.155,0.079,-0.041,-0.041,0.319,0.319,2.1.1.3
DThAT_18_1_pda,0.542,0.909,0.658,0.841,0.909,0.909,0.378,0.552,0.064,0.064,0.84,0.857,2.1.1.3
DHHelitron_1_1_pda,0.297,0.553,0.622,0.58,0.552,0.552,0.207,0.299,-0.023,-0.023,0.576,0.586,2.1.2
DHHelitron_1_2_pda,0.305,0.565,0.708,0.639,0.563,0.563,0.241,0.308,0.031,0.031,0.635,0.648,2.1.2
DHHelitron_1_3_pda,0.355,0.6,0.596,0.599,0.599,0.599,0.219,0.358,-0.014,-0.014,0.595,0.607,2.1.2
DHHelitron_1_4_pda,0.286,0.545,0.596,0.578,0.543,0.543,0.21,0.288,-0.025,-0.025,0.574,0.585,2.1.2
DHHelitron_1_5_pda,0.313,0.563,0.614,0.588,0.562,0.562,0.223,0.316,-0.021,-0.021,0.584,0.596,2.1.2
DHHelitron_1_6_pda,0.394,0.686,0.742,0.733,0.685,0.685,0.308,0.398,0.06,0.06,0.729,0.744,2.1.2
DHHelitron_1_7_pda,0.303,0.563,0.642,0.599,0.562,0.562,0.207,0.306,-0.01,-0.01,0.595,0.606,2.1.2
DHHelitron_1_8_pda,0.148,0.429,0.839,0.638,0.427,0.427,0.157,0.15,0.052,0.052,0.634,0.642,2.1.2
DHHelitron_1_9_pda,0.292,0.527,0.663,0.596,0.526,0.526,0.179,0.294,0.004,0.004,0.592,0.603,2.1.2
DHHelitron_1_10_pda,0.301,0.551,0.643,0.605,0.55,0.55,0.172,0.302,0.001,0.001,0.601,0.612,2.1.2
DHHelitron_1_11_pda,0.321,0.594,0.595,0.597,0.592,0.592,0.206,0.324,-0.022,-0.022,0.593,0.606,2.1.2
DHHelitron_1_12_pda,0.326,0.616,0.699,0.675,0.615,0.615,0.247,0.33,0.032,0.032,0.671,0.684,2.1.2
DHHelitron_1_13_pda,0.3,0.545,0.619,0.597,0.544,0.544,0.21,0.302,-0.003,-0.003,0.593,0.604,2.1.2
DHHelitron_1_14_pda,0.222,0.453,0.755,0.578,0.451,0.451,0.169,0.223,0.03,0.03,0.574,0.582,2.1.2
DHHelitron_1_15_pda,0.305,0.544,0.594,0.575,0.543,0.543,0.193,0.307,-0.03,-0.03,0.571,0.583,2.1.2
DHHelitron_1_16_pda,0.255,0.511,0.653,0.574,0.509,0.509,0.187,0.257,-0.018,-0.018,0.571,0.58,2.1.2
DHHelitron_1_17_pda,0.215,0.48,0.659,0.593,0.479,0.479,0.172,0.217,0.006,0.006,0.589,0.598,2.1.2
DHHelitron_1_18_pda,0.275,0.527,0.669,0.604,0.526,0.526,0.186,0.276,0.013,0.013,0.601,0.611,2.1.2
DHHelitron_1_19_pda,0.298,0.544,0.686,0.619,0.543,0.543,0.205,0.3,0.01,0.01,0.615,0.626,2.1.2
DHHelitron_1_20_pda,0.322,0.582,0.612,0.601,0.581,0.581,0.218,0.325,-0.017,-0.017,0.597,0.609,2.1.2
DHHelitron_1_21_pda,0.278,0.538,0.675,0.611,0.537,0.537,0.219,0.281,0.003,0.003,0.607,0.617,2.1.2
DHHelitron_1_22_pda,0.312,0.542,0.604,0.585,0.541,0.541,0.173,0.313,-0.027,-0.027,0.582,0.593,2.1.2
DHHelitron_1_23_pda,0.27,0.536,0.661,0.613,0.534,0.534,0.21,0.273,0.0,0.0,0.609,0.62,2.1.2
DHHelitron_1_24_pda,0.274,0.529,0.621,0.578,0.527,0.527,0.195,0.276,-0.021,-0.021,0.574,0.584,2.1.2
DHHelitron_1_25_pda,0.273,0.541,0.726,0.63,0.54,0.54,0.202,0.275,0.029,0.029,0.626,0.636,2.1.2
DHHelitron_1_26_pda,0.223,0.482,0.675,0.583,0.481,0.481,0.149,0.225,-0.004,-0.004,0.579,0.588,2.1.2
DHHelitron_1_27_pda,0.269,0.543,0.592,0.579,0.542,0.542,0.193,0.272,-0.028,-0.028,0.576,0.586,2.1.2
DHHelitron_1_28_pda,0.272,0.512,0.575,0.555,0.51,0.51,0.176,0.274,-0.033,-0.033,0.551,0.561,2.1.2
DHHelitron_1_29_pda,0.322,0.565,0.677,0.612,0.564,0.564,0.215,0.324,0.02,0.02,0.608,0.62,2.1.2
DHHelitron_1_30_pda,0.248,0.504,0.626,0.582,0.503,0.503,0.188,0.25,-0.021,-0.021,0.578,0.588,2.1.2
DHHelitron_1_31_pda,0.338,0.597,0.655,0.654,0.596,0.596,0.239,0.341,0.024,0.024,0.65,0.664,2.1.2
DHHelitron_1_32_pda,0.295,0.529,0.579,0.565,0.527,0.527,0.18,0.296,-0.029,-0.029,0.56,0.571,2.1.2
DHHelitron_1_33_pda,0.24,0.459,0.592,0.521,0.458,0.458,0.147,0.241,-0.045,-0.045,0.517,0.526,2.1.2
DHHelitron_1_34_pda,0.276,0.537,0.634,0.578,0.536,0.536,0.188,0.278,-0.0,-0.0,0.574,0.585,2.1.2
DHHelitron_1_35_pda,0.239,0.468,0.563,0.514,0.467,0.467,0.139,0.24,-0.037,-0.037,0.509,0.519,2.1.2
DHHelitron_1_36_pda,0.084,0.353,0.728,0.573,0.351,0.351,0.109,0.084,0.075,0.075,0.568,0.571,2.1.2
DHHelitron_1_37_pda,0.272,0.5,0.574,0.537,0.499,0.499,0.157,0.274,-0.036,-0.036,0.534,0.544,2.1.2
DHHelitron_1_38_pda,0.249,0.48,0.602,0.564,0.479,0.479,0.175,0.25,-0.026,-0.026,0.559,0.568,2.1.2
DHHelitron_1_39_pda,0.279,0.531,0.592,0.565,0.529,0.529,0.154,0.281,-0.022,-0.022,0.561,0.572,2.1.2
DHHelitron_1_40_pda,0.281,0.536,0.681,0.593,0.535,0.535,0.177,0.283,0.0,0.0,0.589,0.6,2.1.2
DHHelitron_1_41_pda,0.277,0.543,0.668,0.619,0.542,0.542,0.204,0.279,0.013,0.013,0.615,0.626,2.1.2
DHHelitron_1_42_pda,0.131,0.358,0.67,0.538,0.356,0.356,0.082,0.131,-0.003,-0.003,0.534,0.537,2.1.2
DHHelitron_1_43_pda,0.285,0.508,0.546,0.525,0.507,0.507,0.164,0.287,-0.041,-0.041,0.521,0.532,2.1.2
DHHelitron_1_44_pda,0.274,0.524,0.664,0.587,0.523,0.523,0.178,0.275,-0.003,-0.003,0.582,0.593,2.1.2
DHHelitron_1_45_pda,0.303,0.554,0.658,0.604,0.552,0.552,0.191,0.305,0.015,0.015,0.6,0.612,2.1.2
DHHelitron_1_46_pda,0.217,0.446,0.875,0.575,0.444,0.444,0.166,0.219,0.094,0.094,0.57,0.576,2.1.2
DHHelitron_1_47_pda,0.34,0.616,0.713,0.673,0.615,0.615,0.243,0.343,0.035,0.035,0.669,0.681,2.1.2
DHHelitron_1_48_pda,0.294,0.544,0.643,0.6,0.542,0.542,0.198,0.296,0.001,0.001,0.596,0.606,2.1.2
DHHelitron_1_49_pda,0.285,0.567,0.695,0.635,0.565,0.565,0.239,0.288,0.029,0.029,0.63,0.642,2.1.2
DHHelitron_1_50_pda,0.261,0.516,0.686,0.591,0.515,0.515,0.177,0.264,-0.005,-0.005,0.587,0.596,2.1.2
DHHelitron_1_51_pda,0.323,0.568,0.614,0.595,0.567,0.567,0.17,0.325,-0.009,-0.009,0.591,0.604,2.1.2
DHHelitron_1_52_pda,0.189,0.451,0.731,0.597,0.449,0.449,0.114,0.19,0.02,0.02,0.593,0.599,2.1.2
DHHelitron_1_53_pda,0.203,0.507,0.86,0.693,0.505,0.505,0.19,0.206,0.092,0.092,0.689,0.697,2.1.2
DHHelitron_1_54_pda,0.189,0.437,0.722,0.567,0.435,0.435,0.115,0.19,0.015,0.015,0.563,0.57,2.1.2
DHHelitron_1_55_pda,0.258,0.504,0.683,0.589,0.503,0.503,0.17,0.26,0.007,0.007,0.585,0.595,2.1.2
DHHelitron_1_56_pda,0.276,0.536,0.612,0.58,0.535,0.535,0.199,0.279,-0.02,-0.02,0.576,0.586,2.1.2
DHHelitron_1_57_pda,0.33,0.564,0.697,0.651,0.563,0.563,0.246,0.331,0.041,0.041,0.647,0.659,2.1.2
DHHelitron_1_58_pda,0.309,0.561,0.639,0.614,0.559,0.559,0.228,0.312,0.01,0.01,0.611,0.624,2.1.2
DHHelitron_1_59_pda,0.177,0.409,0.872,0.604,0.407,0.407,0.127,0.177,0.072,0.072,0.601,0.607,2.1.2
DHHelitron_1_60_pda,0.342,0.582,0.692,0.64,0.581,0.581,0.18,0.344,0.033,0.033,0.636,0.648,2.1.2
DHHelitron_1_61_pda,0.25,0.501,0.654,0.577,0.5,0.5,0.201,0.252,-0.008,-0.008,0.572,0.582,2.1.2
DHHelitron_1_62_pda,0.217,0.484,0.773,0.583,0.483,0.483,0.172,0.219,0.064,0.064,0.579,0.589,2.1.2
DHHelitron_1_63_pda,0.296,0.546,0.609,0.59,0.545,0.545,0.193,0.298,-0.012,-0.012,0.586,0.598,2.1.2
DHHelitron_1_64_pda,0.181,0.43,0.731,0.568,0.429,0.429,0.151,0.182,0.024,0.024,0.564,0.571,2.1.2
DHHelitron_1_65_pda,0.263,0.512,0.656,0.585,0.511,0.511,0.21,0.266,-0.007,-0.007,0.581,0.591,2.1.2
DHHelitron_1_66_pda,0.236,0.478,0.81,0.641,0.477,0.477,0.148,0.237,0.067,0.067,0.638,0.647,2.1.2
DHHelitron_1_67_pda,0.209,0.443,0.674,0.555,0.441,0.441,0.153,0.21,-0.004,-0.004,0.551,0.558,2.1.2
DHHelitron_1_68_pda,0.254,0.522,0.851,0.657,0.521,0.521,0.225,0.256,0.043,0.043,0.653,0.662,2.1.2
DHHelitron_1_69_pda,0.331,0.591,0.686,0.631,0.59,0.59,0.235,0.334,0.023,0.023,0.627,0.639,2.1.2
DHHelitron_1_70_pda,0.235,0.483,0.691,0.576,0.481,0.481,0.192,0.237,0.002,0.002,0.571,0.579,2.1.2
DHHelitron_1_71_pda,0.302,0.559,0.748,0.641,0.558,0.558,0.239,0.304,0.04,0.04,0.637,0.648,2.1.2
DHHelitron_1_72_pda,0.244,0.498,0.646,0.589,0.496,0.496,0.139,0.246,0.004,0.004,0.585,0.596,2.1.2
DHHelitron_1_73_pda,0.332,0.569,0.73,0.668,0.568,0.568,0.189,0.334,0.026,0.026,0.665,0.677,2.1.2
DHHelitron_1_74_pda,0.331,0.585,0.675,0.631,0.583,0.583,0.22,0.334,0.022,0.022,0.628,0.639,2.1.2
DHHelitron_1_75_pda,0.27,0.55,0.703,0.634,0.549,0.549,0.211,0.273,0.014,0.014,0.63,0.64,2.1.2
DHHelitron_1_76_pda,0.303,0.563,0.599,0.59,0.562,0.562,0.21,0.306,-0.015,-0.015,0.586,0.598,2.1.2
DHHelitron_1_77_pda,0.25,0.508,0.711,0.599,0.507,0.507,0.171,0.252,0.016,0.016,0.595,0.604,2.1.2
DHHelitron_1_78_pda,0.304,0.553,0.609,0.587,0.551,0.551,0.199,0.306,-0.033,-0.033,0.583,0.594,2.1.2
DHHelitron_1_79_pda,0.327,0.576,0.575,0.583,0.574,0.574,0.189,0.33,-0.021,-0.021,0.579,0.591,2.1.2
DHHelitron_1_80_pda,0.361,0.617,0.679,0.662,0.616,0.616,0.236,0.364,0.025,0.025,0.659,0.672,2.1.2
DHHelitron_1_81_pda,0.287,0.554,0.628,0.609,0.552,0.552,0.193,0.289,-0.005,-0.005,0.606,0.617,2.1.2
DHHelitron_1_82_pda,0.343,0.641,0.674,0.688,0.64,0.64,0.246,0.346,0.03,0.03,0.684,0.697,2.1.2
DHHelitron_1_83_pda,0.319,0.584,0.642,0.616,0.583,0.583,0.218,0.322,-0.004,-0.004,0.612,0.624,2.1.2
DHHelitron_1_84_pda,0.247,0.512,0.724,0.608,0.51,0.51,0.196,0.25,0.025,0.025,0.604,0.614,2.1.2
DHHelitron_1_85_pda,0.311,0.557,0.654,0.597,0.556,0.556,0.18,0.313,0.003,0.003,0.593,0.604,2.1.2
DHHelitron_1_86_pda,0.32,0.577,0.616,0.618,0.576,0.576,0.21,0.323,-0.015,-0.015,0.614,0.625,2.1.2
DHHelitron_1_87_pda,0.231,0.459,0.63,0.542,0.458,0.458,0.135,0.232,0.002,0.002,0.539,0.547,2.1.2
DHHelitron_1_88_pda,0.387,0.657,0.674,0.678,0.656,0.656,0.297,0.391,0.07,0.07,0.675,0.692,2.1.2
DHHelitron_1_89_pda,0.243,0.472,0.555,0.534,0.471,0.471,0.155,0.245,-0.066,-0.066,0.531,0.54,2.1.2
DHHelitron_1_90_pda,0.257,0.498,0.606,0.557,0.496,0.496,0.162,0.258,-0.012,-0.012,0.553,0.563,2.1.2
DHHelitron_1_91_pda,0.335,0.603,0.616,0.621,0.602,0.602,0.2,0.337,-0.01,-0.01,0.617,0.63,2.1.2
DHHelitron_1_92_pda,0.369,0.683,0.684,0.719,0.681,0.681,0.31,0.373,0.031,0.031,0.714,0.729,2.1.2
DHHelitron_1_93_pda,0.344,0.595,0.579,0.596,0.594,0.594,0.219,0.347,-0.021,-0.021,0.592,0.605,2.1.2
DHHelitron_1_94_pda,0.333,0.593,0.58,0.598,0.592,0.592,0.229,0.337,-0.025,-0.025,0.594,0.607,2.1.2
DHHelitron_1_95_pda,0.288,0.544,0.661,0.618,0.542,0.542,0.189,0.29,0.014,0.014,0.614,0.624,2.1.2
DHHelitron_1_96_pda,0.31,0.563,0.578,0.589,0.562,0.562,0.22,0.312,-0.018,-0.018,0.585,0.596,2.1.2
DHHelitron_1_97_pda,0.249,0.504,0.688,0.594,0.502,0.502,0.159,0.251,-0.001,-0.001,0.59,0.599,2.1.2
DHHelitron_1_98_pda,0.305,0.571,0.725,0.663,0.57,0.57,0.242,0.307,0.046,0.046,0.659,0.67,2.1.2
DHHelitron_1_99_pda,0.324,0.589,0.669,0.634,0.588,0.588,0.245,0.327,0.012,0.012,0.63,0.642,2.1.2
DHHelitron_1_100_pda,0.312,0.571,0.68,0.613,0.57,0.57,0.229,0.315,0.012,0.012,0.608,0.62,2.1.2
DHHelitron_1_101_pda,0.327,0.58,0.642,0.617,0.579,0.579,0.234,0.33,0.002,0.002,0.614,0.625,2.1.2
DHHelitron_1_102_pda,0.254,0.511,0.612,0.571,0.51,0.51,0.19,0.256,-0.019,-0.019,0.567,0.576,2.1.2
DHHelitron_1_103_pda,0.309,0.562,0.577,0.58,0.561,0.561,0.174,0.312,-0.002,-0.002,0.577,0.589,2.1.2
DHHelitron_1_104_pda,0.186,0.45,0.816,0.602,0.449,0.449,0.16,0.188,0.059,0.059,0.599,0.607,2.1.2
DHHelitron_1_105_pda,0.277,0.508,0.577,0.533,0.506,0.506,0.182,0.279,-0.041,-0.041,0.529,0.539,2.1.2
DHHelitron_1_106_pda,0.32,0.579,0.619,0.61,0.578,0.578,0.193,0.323,-0.013,-0.013,0.606,0.618,2.1.2
DHHelitron_1_107_pda,0.248,0.503,0.67,0.575,0.501,0.501,0.201,0.249,-0.002,-0.002,0.57,0.58,2.1.2
DHHelitron_1_108_pda,0.194,0.395,0.531,0.472,0.393,0.393,0.066,0.195,-0.057,-0.057,0.467,0.474,2.1.2
DHHelitron_1_109_pda,0.21,0.448,0.63,0.536,0.447,0.447,0.141,0.211,-0.03,-0.03,0.532,0.54,2.1.2
DHHelitron_1_110_pda,0.315,0.572,0.579,0.588,0.571,0.571,0.241,0.318,-0.029,-0.029,0.583,0.595,2.1.2
DHHelitron_1_111_pda,0.389,0.7,0.696,0.733,0.699,0.699,0.359,0.394,0.038,0.038,0.728,0.743,2.1.2
DHHelitron_1_112_pda,0.326,0.604,0.7,0.673,0.603,0.603,0.207,0.329,0.042,0.042,0.669,0.68,2.1.2
DHHelitron_1_113_pda,0.283,0.527,0.633,0.563,0.526,0.526,0.203,0.286,-0.022,-0.022,0.559,0.57,2.1.2
DHHelitron_1_114_pda,0.176,0.428,0.749,0.602,0.426,0.426,0.16,0.177,0.013,0.013,0.599,0.604,2.1.2
DHHelitron_1_115_pda,0.228,0.446,0.591,0.543,0.445,0.445,0.088,0.228,-0.008,-0.008,0.539,0.547,2.1.2
DHHelitron_1_116_pda,0.359,0.621,0.653,0.637,0.62,0.62,0.22,0.361,0.008,0.008,0.633,0.646,2.1.2
DHHelitron_1_117_pda,0.251,0.503,0.661,0.588,0.501,0.501,0.18,0.253,0.012,0.012,0.583,0.593,2.1.2
DHHelitron_1_118_pda,0.301,0.557,0.593,0.582,0.556,0.556,0.223,0.303,-0.02,-0.02,0.578,0.589,2.1.2
DHHelitron_1_119_pda,0.293,0.543,0.589,0.572,0.542,0.542,0.192,0.296,-0.033,-0.033,0.568,0.579,2.1.2
DHHelitron_1_120_pda,0.28,0.528,0.67,0.601,0.526,0.526,0.181,0.282,0.01,0.01,0.597,0.608,2.1.2
DHHelitron_1_121_pda,0.217,0.457,0.678,0.579,0.456,0.456,0.166,0.218,0.011,0.011,0.574,0.582,2.1.2
DHHelitron_1_122_pda,0.187,0.454,0.709,0.578,0.452,0.452,0.189,0.188,0.008,0.008,0.574,0.582,2.1.2
DHHelitron_1_123_pda,0.266,0.515,0.664,0.614,0.514,0.514,0.186,0.268,0.001,0.001,0.61,0.621,2.1.2
