id,1,2,3,4,5,6,7,8,9,10,11,12,classification
M.zeb_AGTA03000325.1_128711,0.285,0.534,0.644,0.577,0.533,0.533,0.224,0.288,-0.001,-0.001,0.573,0.584,1.2.6
M.zeb_AGTA03000325.1_297026,0.091,0.295,0.545,0.407,0.294,0.294,0.083,0.091,-0.101,-0.101,0.403,0.407,1.2.8
M.zeb_AGTA03000325.1_299807,0.086,0.307,0.524,0.421,0.306,0.306,0.067,0.086,-0.121,-0.121,0.417,0.422,1.2.8
M.zeb_AGTA03000326.1_27761,0.151,0.354,0.572,0.434,0.353,0.353,0.105,0.15,-0.108,-0.108,0.431,0.436,1.2.8
M.zeb_AGTA03000328.1_775772,0.138,0.337,0.567,0.444,0.335,0.335,0.067,0.137,-0.122,-0.122,0.441,0.446,1.2.9
M.zeb_AGTA03000329.1_560153,0.203,0.392,0.629,0.496,0.39,0.39,0.12,0.202,-0.06,-0.06,0.492,0.498,1.2.8
M.zeb_AGTA03000331.1_447509,0.266,0.527,0.618,0.599,0.525,0.525,0.148,0.268,-0.012,-0.012,0.595,0.607,1.2.7
M.zeb_AGTA03000332.1_471740,0.276,0.518,0.543,0.533,0.517,0.517,0.129,0.278,-0.109,-0.109,0.529,0.539,1.2.7
M.zeb_AGTA03000335.1_262145,0.278,0.544,0.689,0.573,0.542,0.542,0.186,0.281,-0.029,-0.029,0.568,0.581,1.2.7
M.zeb_AGTA03000335.1_59873,0.219,0.469,0.594,0.536,0.468,0.468,0.138,0.221,-0.079,-0.079,0.53,0.539,1.2.7
M.zeb_AGTA03000337.1_210038,0.249,0.505,0.61,0.566,0.503,0.503,0.161,0.251,-0.065,-0.065,0.562,0.572,1.2.6
M.zeb_AGTA03000337.1_256760,0.286,0.532,0.597,0.563,0.531,0.531,0.181,0.288,-0.051,-0.051,0.559,0.571,1.2.7
M.zeb_AGTA03000342.1_116960,0.18,0.391,0.572,0.464,0.39,0.39,0.109,0.18,-0.113,-0.113,0.46,0.466,1.2.9
M.zeb_AGTA03000344.1_168788,0.179,0.394,0.601,0.486,0.393,0.393,0.09,0.181,-0.102,-0.102,0.482,0.488,1.2.9
M.zeb_AGTA03000345.1_447629,0.143,0.383,0.689,0.507,0.381,0.381,0.098,0.144,-0.034,-0.034,0.503,0.508,1.2.16
M.zeb_AGTA03000346.1_483275,0.21,0.498,0.76,0.612,0.496,0.496,0.205,0.212,-0.003,-0.003,0.607,0.617,1.2.6
M.zeb_AGTA03000346.1_640997,0.308,0.584,0.558,0.577,0.583,0.583,0.206,0.312,-0.099,-0.099,0.572,0.586,1.2.6
M.zeb_AGTA03000347.1_601925,0.227,0.517,0.629,0.575,0.516,0.516,0.178,0.231,-0.07,-0.07,0.571,0.581,1.2.9
M.zeb_AGTA03000347.1_730871,0.299,0.559,0.627,0.588,0.558,0.558,0.235,0.302,-0.014,-0.014,0.583,0.596,1.2.6
M.zeb_AGTA03000349.1_236498,0.134,0.351,0.644,0.482,0.349,0.349,0.046,0.134,-0.047,-0.047,0.478,0.484,1.2.8
M.zeb_AGTA03000349.1_325445,0.224,0.487,0.64,0.548,0.486,0.486,0.157,0.226,-0.059,-0.059,0.544,0.553,1.2.7
M.zeb_AGTA03000350.1_495188,0.227,0.475,0.533,0.526,0.473,0.473,0.147,0.229,-0.118,-0.118,0.521,0.531,1.2.7
M.zeb_AGTA03000352.1_120398,0.119,0.365,0.698,0.505,0.363,0.363,0.097,0.12,-0.034,-0.034,0.501,0.506,1.2.16
M.zeb_AGTA03000352.1_607643,0.172,0.423,0.668,0.525,0.421,0.421,0.129,0.174,-0.062,-0.062,0.521,0.529,1.2.9
M.zeb_AGTA03000353.1_158513,0.158,0.365,0.579,0.46,0.364,0.364,0.102,0.159,-0.101,-0.101,0.456,0.462,1.2.8
M.zeb_AGTA03000354.1_686570,0.188,0.402,0.613,0.503,0.4,0.4,0.109,0.188,-0.085,-0.085,0.499,0.506,1.2.9
M.zeb_AGTA03000355.1_601538,0.212,0.46,0.613,0.536,0.458,0.458,0.129,0.214,-0.067,-0.067,0.531,0.54,1.2.7
M.zeb_AGTA03000355.1_634442,0.25,0.55,0.666,0.622,0.548,0.548,0.193,0.254,-0.013,-0.013,0.618,0.629,1.2.7
M.zeb_AGTA03000356.1_293492,0.247,0.52,0.613,0.585,0.518,0.518,0.163,0.249,-0.061,-0.061,0.581,0.59,1.2.7
M.zeb_AGTA03000356.1_476951,0.271,0.55,0.648,0.595,0.548,0.548,0.203,0.274,-0.044,-0.044,0.59,0.601,1.2.7
M.zeb_AGTA03000357.1_207689,0.243,0.508,0.614,0.583,0.506,0.506,0.153,0.246,-0.051,-0.051,0.579,0.59,1.2.7
M.zeb_AGTA03000357.1_226271,0.253,0.532,0.655,0.603,0.53,0.53,0.199,0.256,-0.038,-0.038,0.598,0.609,1.2.7
M.zeb_AGTA03000357.1_267260,0.084,0.294,0.561,0.41,0.292,0.292,0.084,0.083,-0.11,-0.11,0.407,0.411,1.2.8
M.zeb_AGTA03000358.1_63824,0.212,0.444,0.642,0.533,0.442,0.442,0.11,0.213,-0.083,-0.083,0.53,0.539,1.2.9
M.zeb_AGTA03000359.1_207179,0.285,0.544,0.584,0.569,0.542,0.542,0.183,0.288,-0.053,-0.053,0.564,0.577,1.2.7
M.zeb_AGTA03000361.1_77351,0.214,0.463,0.63,0.545,0.461,0.461,0.151,0.216,-0.051,-0.051,0.54,0.548,1.2.6
M.zeb_AGTA03000362.1_239936,0.16,0.358,0.538,0.432,0.357,0.357,0.068,0.161,-0.137,-0.137,0.428,0.434,1.2.9
M.zeb_AGTA03000362.1_550442,0.265,0.524,0.638,0.58,0.522,0.522,0.184,0.268,-0.048,-0.048,0.576,0.587,1.2.6
M.zeb_AGTA03000362.1_8372,0.182,0.422,0.614,0.515,0.42,0.42,0.114,0.183,-0.09,-0.09,0.511,0.519,1.2.7
M.zeb_AGTA03000366.1_2357,0.2,0.449,0.665,0.529,0.447,0.447,0.13,0.202,-0.026,-0.026,0.524,0.532,1.2.6
M.zeb_AGTA03000368.1_777806,0.151,0.373,0.646,0.478,0.372,0.372,0.156,0.152,-0.058,-0.058,0.474,0.479,1.2.9
M.zeb_AGTA03000370.1_159572,0.111,0.356,0.669,0.495,0.354,0.354,0.105,0.112,-0.036,-0.036,0.49,0.496,1.2.16
M.zeb_AGTA03000375.1_336659,0.136,0.34,0.568,0.45,0.339,0.339,0.098,0.136,-0.099,-0.099,0.446,0.451,1.2.8
M.zeb_AGTA03000375.1_492686,0.255,0.506,0.581,0.528,0.504,0.504,0.163,0.257,-0.104,-0.104,0.523,0.534,1.2.7
M.zeb_AGTA03000377.1_458207,0.089,0.27,0.529,0.377,0.269,0.269,0.066,0.088,-0.116,-0.116,0.373,0.376,1.2.8
M.zeb_AGTA03000380.1_294944,0.091,0.3,0.614,0.437,0.299,0.299,0.043,0.091,-0.079,-0.079,0.434,0.437,1.2.16
M.zeb_AGTA03000383.1_406433,0.14,0.34,0.559,0.442,0.339,0.339,0.102,0.14,-0.086,-0.086,0.438,0.443,1.2.8
M.zeb_AGTA03000385.1_192716,0.201,0.461,0.616,0.539,0.46,0.46,0.147,0.204,-0.085,-0.085,0.534,0.543,1.2.9
M.zeb_AGTA03000385.1_258335,0.149,0.32,0.586,0.441,0.319,0.319,0.099,0.147,-0.09,-0.09,0.438,0.443,1.2.8
M.zeb_AGTA03000387.1_272762,0.066,0.228,0.503,0.351,0.227,0.227,0.034,0.064,-0.117,-0.117,0.348,0.35,1.2.8
M.zeb_AGTA03000387.1_563096,0.181,0.416,0.571,0.475,0.414,0.414,0.092,0.182,-0.131,-0.131,0.471,0.478,1.2.9
M.zeb_AGTA03000389.1_138143,0.184,0.459,0.609,0.547,0.458,0.458,0.191,0.187,-0.068,-0.068,0.542,0.551,1.2.8
M.zeb_AGTA03000393.1_571976,0.271,0.539,0.57,0.548,0.538,0.538,0.157,0.274,-0.101,-0.101,0.542,0.553,1.2.7
M.zeb_AGTA03000393.1_689636,0.225,0.469,0.661,0.534,0.468,0.468,0.165,0.227,-0.035,-0.035,0.53,0.537,1.2.6
M.zeb_AGTA03000393.1_701285,0.285,0.559,0.64,0.614,0.558,0.558,0.165,0.288,-0.045,-0.045,0.609,0.621,1.2.7
M.zeb_AGTA03000397.1_132431,0.267,0.552,0.681,0.612,0.55,0.55,0.182,0.27,-0.023,-0.023,0.607,0.619,1.2.6
M.zeb_AGTA03000403.1_187637,0.207,0.476,0.589,0.544,0.474,0.474,0.144,0.209,-0.084,-0.084,0.539,0.548,1.2.8
M.zeb_AGTA03000403.1_337238,0.196,0.43,0.606,0.493,0.428,0.428,0.143,0.198,-0.066,-0.066,0.488,0.496,1.2.8
M.zeb_AGTA03000403.1_406793,0.171,0.426,0.6,0.518,0.424,0.424,0.102,0.174,-0.106,-0.106,0.513,0.522,1.2.9
M.zeb_AGTA03000406.1_7007,0.24,0.514,0.646,0.589,0.513,0.513,0.152,0.243,-0.05,-0.05,0.584,0.595,1.2.7
M.zeb_AGTA03000408.1_10097,0.282,0.545,0.631,0.585,0.544,0.544,0.208,0.285,-0.052,-0.052,0.581,0.593,1.2.6
M.zeb_AGTA03000409.1_279167,0.252,0.507,0.56,0.528,0.506,0.506,0.174,0.255,-0.113,-0.113,0.523,0.533,1.2.7
M.zeb_AGTA03000409.1_487886,0.186,0.438,0.638,0.523,0.436,0.436,0.14,0.188,-0.066,-0.066,0.518,0.526,1.2.16
M.zeb_AGTA03000410.1_161708,0.251,0.501,0.739,0.583,0.499,0.499,0.159,0.252,0.015,0.015,0.578,0.588,1.2.6
M.zeb_AGTA03000410.1_401477,0.115,0.324,0.591,0.429,0.323,0.323,0.062,0.115,-0.091,-0.091,0.425,0.429,1.2.16
M.zeb_AGTA03000410.1_88493,0.211,0.494,0.699,0.594,0.492,0.492,0.196,0.213,-0.021,-0.021,0.589,0.599,1.2.6
M.zeb_AGTA03000416.1_13145,0.156,0.387,0.592,0.472,0.386,0.386,0.122,0.157,-0.062,-0.062,0.468,0.474,1.2.8
M.zeb_AGTA03000416.1_33260,0.18,0.433,0.612,0.535,0.431,0.431,0.132,0.182,-0.06,-0.06,0.531,0.539,1.2.7
M.zeb_AGTA03000419.1_182012,0.255,0.553,0.592,0.611,0.551,0.551,0.219,0.259,-0.062,-0.062,0.606,0.617,1.2.7
M.zeb_AGTA03000421.1_141983,0.12,0.38,0.73,0.546,0.378,0.378,0.107,0.122,-0.016,-0.016,0.542,0.548,1.2.16
M.zeb_AGTA03000421.1_277562,0.133,0.358,0.566,0.455,0.357,0.357,0.059,0.135,-0.127,-0.127,0.451,0.457,1.2.9
M.zeb_AGTA03000422.1_123716,0.151,0.384,0.548,0.472,0.383,0.383,0.099,0.153,-0.128,-0.128,0.467,0.474,1.2.9
M.zeb_AGTA03000422.1_222086,0.142,0.364,0.615,0.495,0.363,0.363,0.097,0.142,-0.08,-0.08,0.491,0.498,1.2.8
M.zeb_AGTA03000422.1_276464,0.173,0.441,0.605,0.537,0.44,0.44,0.129,0.175,-0.07,-0.07,0.533,0.541,1.2.8
M.zeb_AGTA03000422.1_293048,0.273,0.526,0.65,0.584,0.524,0.524,0.192,0.275,-0.036,-0.036,0.58,0.59,1.2.6
M.zeb_AGTA03000422.1_330044,0.16,0.398,0.574,0.496,0.397,0.397,0.091,0.161,-0.094,-0.094,0.491,0.499,1.2.9
M.zeb_AGTA03000423.1_278897,0.185,0.446,0.606,0.53,0.445,0.445,0.116,0.187,-0.095,-0.095,0.525,0.534,1.2.9
M.zeb_AGTA03000425.1_109622,0.068,0.246,0.545,0.377,0.245,0.245,0.025,0.067,-0.105,-0.105,0.374,0.376,1.2.8
M.zeb_AGTA03000427.1_287897,0.201,0.444,0.592,0.526,0.442,0.442,0.172,0.203,-0.087,-0.087,0.522,0.531,1.2.7
M.zeb_AGTA03000428.1_58631,0.1,0.308,0.562,0.406,0.307,0.307,0.067,0.099,-0.114,-0.114,0.402,0.405,1.2.8
M.zeb_AGTA03000429.1_233312,0.078,0.287,0.622,0.431,0.285,0.285,0.069,0.078,-0.069,-0.069,0.427,0.431,1.2.9
M.zeb_AGTA03000429.1_235865,0.066,0.278,0.637,0.434,0.276,0.276,0.049,0.066,-0.065,-0.065,0.43,0.433,1.2.16
M.zeb_AGTA03000429.1_380987,0.085,0.278,0.502,0.377,0.277,0.277,0.057,0.084,-0.135,-0.135,0.373,0.377,1.2.8
M.zeb_AGTA03000430.1_85643,0.108,0.312,0.491,0.401,0.31,0.31,0.06,0.109,-0.167,-0.167,0.397,0.402,1.2.8
M.zeb_AGTA03000431.1_110690,0.206,0.414,0.642,0.505,0.413,0.413,0.158,0.206,-0.05,-0.05,0.501,0.507,1.2.8
M.zeb_AGTA03000432.1_145223,0.189,0.451,0.605,0.534,0.449,0.449,0.115,0.191,-0.084,-0.084,0.529,0.538,1.2.7
M.zeb_AGTA03000436.1_294824,0.212,0.462,0.512,0.504,0.461,0.461,0.14,0.215,-0.139,-0.139,0.5,0.509,1.2.7
M.zeb_AGTA03000437.1_194501,0.228,0.478,0.642,0.568,0.476,0.476,0.142,0.23,-0.049,-0.049,0.563,0.573,1.2.6
M.zeb_AGTA03000441.1_88922,0.189,0.415,0.601,0.494,0.413,0.413,0.104,0.191,-0.116,-0.116,0.49,0.498,1.2.9
M.zeb_AGTA03000443.1_259397,0.176,0.408,0.614,0.509,0.406,0.406,0.104,0.177,-0.092,-0.092,0.504,0.512,1.2.9
M.zeb_AGTA03000445.1_457013,0.181,0.403,0.581,0.486,0.402,0.402,0.092,0.182,-0.11,-0.11,0.482,0.489,1.2.9
M.zeb_AGTA03000446.1_252482,0.288,0.545,0.556,0.54,0.544,0.544,0.161,0.291,-0.107,-0.107,0.535,0.547,1.2.7
M.zeb_AGTA03000447.1_282980,0.111,0.316,0.606,0.429,0.315,0.315,0.066,0.111,-0.085,-0.085,0.425,0.428,1.2.16
M.zeb_AGTA03000448.1_14759,0.11,0.297,0.576,0.405,0.296,0.296,0.059,0.109,-0.09,-0.09,0.402,0.406,1.2.8
M.zeb_AGTA03000448.1_46022,0.292,0.546,0.566,0.561,0.545,0.545,0.201,0.295,-0.065,-0.065,0.557,0.569,1.2.7
M.zeb_AGTA03000449.1_99380,0.269,0.507,0.637,0.553,0.505,0.505,0.175,0.271,-0.028,-0.028,0.548,0.559,1.2.6
M.zeb_AGTA03000452.1_268715,0.212,0.479,0.639,0.556,0.477,0.477,0.145,0.215,-0.062,-0.062,0.551,0.56,1.2.7
M.zeb_AGTA03000456.1_290030,0.18,0.409,0.616,0.516,0.407,0.407,0.104,0.18,-0.084,-0.084,0.512,0.52,1.2.8
M.zeb_AGTA03000457.1_183476,0.259,0.531,0.618,0.572,0.529,0.529,0.165,0.261,-0.06,-0.06,0.568,0.579,1.2.8
M.zeb_AGTA03000459.1_303908,0.176,0.422,0.603,0.501,0.421,0.421,0.083,0.178,-0.102,-0.102,0.496,0.503,1.2.6
M.zeb_AGTA03000462.1_188834,0.082,0.312,0.541,0.421,0.311,0.311,0.099,0.082,-0.099,-0.099,0.417,0.422,1.2.8
M.zeb_AGTA03000462.1_221831,0.165,0.383,0.578,0.469,0.382,0.382,0.06,0.166,-0.114,-0.114,0.465,0.473,1.2.9
M.zeb_AGTA03000471.1_251846,0.229,0.474,0.589,0.543,0.472,0.472,0.188,0.231,-0.063,-0.063,0.539,0.549,1.2.6
M.zeb_AGTA03000474.1_25220,0.231,0.492,0.566,0.545,0.49,0.49,0.134,0.234,-0.102,-0.102,0.54,0.55,1.2.7
M.zeb_AGTA03000475.1_54413,0.173,0.438,0.739,0.57,0.436,0.436,0.112,0.175,-0.009,-0.009,0.565,0.572,1.2.16
M.zeb_AGTA03000477.1_152516,0.209,0.479,0.65,0.565,0.477,0.477,0.156,0.212,-0.071,-0.071,0.561,0.57,1.2.9
M.zeb_AGTA03000478.1_162812,0.271,0.527,0.53,0.54,0.526,0.526,0.173,0.274,-0.117,-0.117,0.535,0.546,1.2.8
M.zeb_AGTA03000479.1_180503,0.134,0.381,0.578,0.483,0.38,0.38,0.094,0.135,-0.092,-0.092,0.478,0.485,1.2.8
M.zeb_AGTA03000479.1_295274,0.153,0.379,0.614,0.482,0.377,0.377,0.104,0.154,-0.083,-0.083,0.478,0.484,1.2.16
M.zeb_AGTA03000484.1_28319,0.105,0.325,0.575,0.425,0.323,0.323,0.092,0.105,-0.085,-0.085,0.421,0.425,1.2.8
M.zeb_AGTA03000484.1_72164,0.275,0.543,0.638,0.6,0.541,0.541,0.195,0.278,-0.044,-0.044,0.595,0.606,1.2.7
M.zeb_AGTA03000491.1_33263,0.198,0.437,0.591,0.494,0.436,0.436,0.166,0.2,-0.081,-0.081,0.49,0.497,1.2.8
M.zeb_AGTA03000491.1_93203,0.118,0.328,0.619,0.464,0.326,0.326,0.085,0.118,-0.065,-0.065,0.46,0.465,1.2.9
M.zeb_AGTA03000496.1_110684,0.276,0.544,0.598,0.584,0.542,0.542,0.18,0.28,-0.056,-0.056,0.579,0.59,1.2.7
M.zeb_AGTA03000496.1_42173,0.224,0.463,0.535,0.515,0.462,0.462,0.153,0.226,-0.14,-0.14,0.51,0.519,1.2.7
M.zeb_AGTA03000508.1_153266,0.242,0.474,0.607,0.536,0.472,0.472,0.156,0.244,-0.068,-0.068,0.532,0.54,1.2.7
M.zeb_AGTA03000510.1_7388,0.18,0.429,0.638,0.516,0.428,0.428,0.089,0.181,-0.065,-0.065,0.511,0.519,1.2.7
M.zeb_AGTA03000511.1_42683,0.139,0.342,0.481,0.398,0.341,0.341,0.076,0.139,-0.166,-0.166,0.394,0.399,1.2.8
M.zeb_AGTA03000514.1_66005,0.269,0.491,0.666,0.554,0.49,0.49,0.17,0.271,-0.02,-0.02,0.55,0.559,1.2.6
M.zeb_AGTA03000515.1_96050,0.229,0.474,0.599,0.55,0.472,0.472,0.169,0.231,-0.056,-0.056,0.546,0.555,1.2.6
M.zeb_AGTA03000518.1_98120,0.294,0.558,0.688,0.601,0.557,0.557,0.184,0.297,-0.023,-0.023,0.596,0.606,1.2.6
M.zeb_AGTA03000520.1_56486,0.217,0.475,0.628,0.557,0.473,0.473,0.15,0.219,-0.057,-0.057,0.553,0.562,1.2.7
M.zeb_AGTA03000524.1_217403,0.155,0.355,0.525,0.426,0.353,0.353,0.051,0.155,-0.163,-0.163,0.422,0.428,1.2.9
M.zeb_AGTA03000529.1_57107,0.184,0.429,0.552,0.483,0.427,0.427,0.111,0.186,-0.119,-0.119,0.478,0.485,1.2.7
M.zeb_AGTA03000529.1_94460,0.133,0.333,0.541,0.432,0.332,0.332,0.09,0.133,-0.124,-0.124,0.428,0.433,1.2.8
M.zeb_AGTA03000531.1_145997,0.222,0.471,0.585,0.519,0.469,0.469,0.145,0.225,-0.103,-0.103,0.514,0.522,1.2.7
M.zeb_AGTA03000531.1_85469,0.214,0.46,0.632,0.539,0.458,0.458,0.102,0.217,-0.088,-0.088,0.535,0.544,1.2.9
M.zeb_AGTA03000531.1_90746,0.158,0.43,0.638,0.555,0.428,0.428,0.109,0.16,-0.052,-0.052,0.551,0.558,1.2.16
M.zeb_AGTA03000535.1_71426,0.174,0.305,0.58,0.419,0.304,0.304,0.101,0.172,-0.087,-0.087,0.416,0.419,1.2.8
M.zeb_AGTA03000542.1_113168,0.105,0.309,0.564,0.434,0.307,0.307,0.041,0.105,-0.11,-0.11,0.43,0.435,1.2.8
M.zeb_AGTA03000543.1_274508,0.248,0.479,0.601,0.543,0.478,0.478,0.158,0.248,-0.068,-0.068,0.539,0.548,1.2.8
M.zeb_AGTA03000546.1_292208,0.156,0.411,0.572,0.506,0.409,0.409,0.126,0.158,-0.1,-0.1,0.501,0.508,1.2.8
M.zeb_AGTA03000547.1_88103,0.225,0.468,0.622,0.541,0.467,0.467,0.111,0.226,-0.075,-0.075,0.537,0.545,1.2.9
M.zeb_AGTA03000549.1_10115,0.227,0.494,0.622,0.547,0.493,0.493,0.165,0.23,-0.093,-0.093,0.542,0.551,1.2.7
M.zeb_AGTA03000555.1_172223,0.134,0.354,0.614,0.473,0.352,0.352,0.087,0.134,-0.082,-0.082,0.468,0.475,1.2.9
M.zeb_AGTA03000556.1_158048,0.166,0.387,0.641,0.485,0.385,0.385,0.089,0.167,-0.07,-0.07,0.481,0.487,1.2.16
M.zeb_AGTA03000565.1_249710,0.257,0.515,0.554,0.543,0.513,0.513,0.136,0.26,-0.122,-0.122,0.538,0.548,1.2.7
M.zeb_AGTA03000571.1_35735,0.197,0.467,0.636,0.555,0.465,0.465,0.165,0.199,-0.042,-0.042,0.55,0.56,1.2.8
M.zeb_AGTA03000573.1_159017,0.1,0.284,0.564,0.416,0.283,0.283,0.07,0.1,-0.115,-0.115,0.412,0.416,1.2.9
M.zeb_AGTA03000585.1_34511,0.227,0.468,0.618,0.533,0.466,0.466,0.104,0.229,-0.064,-0.064,0.528,0.538,1.2.7
M.zeb_AGTA03000598.1_31070,0.243,0.519,0.618,0.577,0.517,0.517,0.18,0.246,-0.06,-0.06,0.572,0.583,1.2.7
M.zeb_AGTA03000600.1_18809,0.113,0.33,0.556,0.428,0.329,0.329,0.059,0.113,-0.125,-0.125,0.424,0.429,1.2.9
M.zeb_AGTA03000602.1_76454,0.165,0.4,0.599,0.498,0.399,0.399,0.101,0.166,-0.097,-0.097,0.494,0.501,1.2.9
M.zeb_AGTA03000610.1_6557,0.251,0.516,0.673,0.614,0.514,0.514,0.191,0.253,-0.027,-0.027,0.609,0.619,1.2.7
M.zeb_AGTA03000641.1_10868,0.164,0.399,0.575,0.485,0.398,0.398,0.118,0.165,-0.103,-0.103,0.481,0.488,1.2.9
M.zeb_AGTA03000645.1_86843,0.185,0.424,0.652,0.516,0.423,0.423,0.1,0.186,-0.069,-0.069,0.512,0.52,1.2.9
M.zeb_AGTA03000646.1_49394,0.241,0.5,0.657,0.576,0.499,0.499,0.177,0.243,-0.032,-0.032,0.571,0.581,1.2.6
M.zeb_AGTA03000654.1_50342,0.196,0.433,0.579,0.496,0.432,0.432,0.159,0.197,-0.09,-0.09,0.492,0.499,1.2.8
M.zeb_AGTA03000675.1_65963,0.253,0.502,0.584,0.555,0.501,0.501,0.183,0.255,-0.061,-0.061,0.551,0.562,1.2.6
M.zeb_AGTA03000678.1_68477,0.275,0.55,0.606,0.586,0.549,0.549,0.182,0.278,-0.038,-0.038,0.582,0.595,1.2.6
M.zeb_AGTA03000682.1_74732,0.158,0.392,0.596,0.49,0.39,0.39,0.123,0.158,-0.073,-0.073,0.486,0.492,1.2.8
M.zeb_AGTA03000693.1_39833,0.261,0.504,0.604,0.569,0.503,0.503,0.177,0.263,-0.058,-0.058,0.564,0.575,1.2.7
M.zeb_AGTA03000705.1_41405,0.287,0.567,0.618,0.598,0.565,0.565,0.229,0.291,-0.051,-0.051,0.593,0.605,1.2.7
M.zeb_AGTA03000708.1_48869,0.121,0.33,0.513,0.415,0.329,0.329,0.068,0.122,-0.133,-0.133,0.41,0.415,1.2.8
M.zeb_AGTA03000710.1_7613,0.246,0.511,0.687,0.622,0.51,0.51,0.186,0.248,-0.012,-0.012,0.617,0.628,1.2.6
M.zeb_AGTA03000733.1_14663,0.252,0.492,0.633,0.552,0.49,0.49,0.164,0.254,-0.024,-0.024,0.548,0.558,1.2.6
M.zeb_AGTA03000741.1_18491,0.237,0.498,0.705,0.601,0.497,0.497,0.2,0.239,0.024,0.024,0.596,0.607,1.2.6
M.zeb_AGTA03000748.1_46247,0.172,0.405,0.556,0.484,0.403,0.403,0.072,0.173,-0.104,-0.104,0.48,0.489,1.2.8
M.zeb_AGTA03000756.1_23963,0.251,0.498,0.664,0.56,0.496,0.496,0.185,0.253,-0.02,-0.02,0.555,0.566,1.2.6
M.zeb_AGTA03000758.1_3986,0.167,0.4,0.577,0.493,0.399,0.399,0.097,0.168,-0.112,-0.112,0.489,0.496,1.2.9
M.zeb_AGTA03000771.1_54791,0.202,0.449,0.657,0.573,0.447,0.447,0.134,0.202,-0.017,-0.017,0.568,0.578,1.2.6
M.zeb_AGTA03000784.1_6845,0.184,0.43,0.581,0.487,0.428,0.428,0.139,0.187,-0.124,-0.124,0.482,0.49,1.2.9
M.zeb_AGTA03000810.1_4613,0.048,0.221,0.572,0.382,0.219,0.219,0.045,0.046,-0.096,-0.096,0.379,0.381,1.2.8
M.zeb_AGTA03000814.1_17717,0.258,0.492,0.519,0.493,0.491,0.491,0.137,0.26,-0.137,-0.137,0.489,0.5,1.2.6
M.zeb_AGTA03000823.1_19817,0.118,0.301,0.512,0.384,0.299,0.299,0.073,0.119,-0.163,-0.163,0.38,0.385,1.2.9
M.zeb_AGTA03000832.1_22931,0.176,0.43,0.617,0.521,0.428,0.428,0.128,0.178,-0.069,-0.069,0.516,0.524,1.2.16
M.zeb_AGTA03000849.1_31523,0.246,0.497,0.648,0.583,0.495,0.495,0.131,0.247,-0.056,-0.056,0.579,0.589,1.2.8
M.zeb_AGTA03000856.1_8312,0.2,0.445,0.659,0.543,0.443,0.443,0.118,0.202,-0.071,-0.071,0.539,0.547,1.2.9
M.zeb_AGTA03000863.1_6149,0.205,0.479,0.685,0.595,0.477,0.477,0.135,0.208,-0.037,-0.037,0.59,0.599,1.2.7
M.zeb_AGTA03000933.1_2939,0.206,0.434,0.59,0.499,0.433,0.433,0.108,0.207,-0.083,-0.083,0.495,0.504,1.2.7
M.zeb_AGTA03000956.1_12995,0.204,0.508,0.702,0.642,0.506,0.506,0.156,0.206,0.004,0.004,0.638,0.646,1.2.7
M.zeb_AGTA03000959.1_11750,0.308,0.562,0.588,0.593,0.561,0.561,0.241,0.311,-0.025,-0.025,0.589,0.602,1.2.6
M.zeb_AGTA03000980.1_8753,0.167,0.385,0.62,0.492,0.383,0.383,0.127,0.167,-0.075,-0.075,0.487,0.494,1.2.9
M.zeb_AGTA03001027.1_45557,0.222,0.473,0.572,0.514,0.471,0.471,0.146,0.224,-0.118,-0.118,0.509,0.517,1.2.7
M.zeb_AGTA03001125.1_3476,0.22,0.481,0.721,0.575,0.48,0.48,0.172,0.222,-0.023,-0.023,0.571,0.58,1.2.16
M.zeb_AGTA03001125.1_9149,0.303,0.574,0.639,0.629,0.572,0.572,0.19,0.306,-0.028,-0.028,0.624,0.636,1.2.7
M.zeb_AGTA03001179.1_7847,0.224,0.473,0.544,0.502,0.471,0.471,0.142,0.226,-0.122,-0.122,0.498,0.507,1.2.7
M.zeb_AGTA03001236.1_12221,0.189,0.43,0.554,0.509,0.429,0.429,0.142,0.191,-0.087,-0.087,0.504,0.512,1.2.8
M.zeb_AGTA03001261.1_4298,0.12,0.306,0.573,0.415,0.305,0.305,0.064,0.12,-0.123,-0.123,0.411,0.416,1.2.9
M.zeb_AGTA03001261.1_7343,0.115,0.313,0.576,0.429,0.312,0.312,0.058,0.115,-0.12,-0.12,0.426,0.43,1.2.9
M.zeb_AGTA03001342.1_6503,0.207,0.459,0.6,0.551,0.457,0.457,0.121,0.209,-0.08,-0.08,0.547,0.555,1.2.7
M.zeb_AGTA03001350.1_5639,0.176,0.417,0.621,0.511,0.415,0.415,0.104,0.177,-0.091,-0.091,0.507,0.515,1.2.9
M.zeb_AGTA03001367.1_17153,0.115,0.314,0.654,0.457,0.313,0.313,0.102,0.115,-0.042,-0.042,0.454,0.457,1.2.16
M.zeb_AGTA03001397.1_1019,0.303,0.566,0.595,0.592,0.565,0.565,0.161,0.306,-0.023,-0.023,0.588,0.601,1.2.7
M.zeb_AGTA03001402.1_5048,0.238,0.514,0.683,0.603,0.513,0.513,0.171,0.24,-0.013,-0.013,0.598,0.609,1.2.6
M.zeb_AGTA03001434.1_428,0.297,0.565,0.549,0.554,0.563,0.563,0.188,0.301,-0.117,-0.117,0.549,0.561,1.2.7
